doc_id,raw_text,cleaned_text,category
DOC_0916,"In article <1993Apr26.143101.4307@llyene.jpl.nasa.gov> julie@eddie.jpl.nasa.gov (Julie Kangas) writes:
>
>I get tired of people saying 'don't eat X because
>it's BAD!'  Well, X may not be bad for everyone.  And even if
>it is, so what?  Give people all the information but don't ram
>your decisions down their throats.
>

It is evident you did not read my post carefully. I wasn't
trying to tell you not to eat MSG products and produce, nor was I
arguing for or against MSG. I was simply questioning the logic of
your statement that simply because
(a) one is not allergic to something, and
(b) likes eating that
it follows that one could keep eating whatever it is. 
In my post, I had clearly said that I don't know enough about MSG.
The statement ""don't eat X because its bad"" is just _your_ 
interpretation of nutritional info out there.",article julie kangas writes get tired people saying wouldo eat bad well may bad everyone even give people information ram decisions throats evident read post carefully trying tell eat msg products produce arguing msg simply questioning logic statement simply one allergic something likes eating follows one keep eating whatever post clearly said know enough msg statement eat bad interpretation nutritional info,alt.atheism
DOC_0917,"I was just wondering if exercises specific to particular regions of the
body (such as thighs) will basically only tone the thighs, or if fat
from other parts of the body (such as breasts) would be affected just as
much.",wondering exercises specific particular regions body thighs basically tone thighs fat parts body breasts would affected much,alt.atheism
DOC_0918,"Thanks to all who replied to my initial question.  I've been away in 
New Jersey all week and was surprised to see all the responses
when I got back.  

To the person asking about nicotine patches, there are four on the
market:",thanks replied initial question away new jersey week surprised see responses got back person asking nicotine patches four market,alt.atheism
DOC_0919,"In article <1993Apr22.205509.23198@husc3.harvard.edu>
 perry1@husc10.harvard.edu (Alexis Perry) writes:
>In article <1993Apr22.031423.1@vaxc.stevens-tech.edu>
 u96_averba@vaxc.stevens-tech.edu writes:

>>doctors said that he could die from it, and the medication caused

>	Is it that serious?  My EKG often comes back with a few irregular
>beats.  Another question:  Is a low blood potassium level very bad?  My
>doctor seems concerned, but she tends to worry too much in general.

The term arrhythmia is usually used to encompass a wide range of abnormal
heart rhythms (cardiac dysrhythmias).  Some of them are very serious
while others are completely benign.  Having ""a few irregular beats""
on an EKG could be serious depending on what those beats were and
when they occurred, or could be of no significance.

Low blood potassium levels probably predispose people with underlying
heart disease to develop arrhythmias.  Very low potassium levels are
clearly dangerous, but it is not clear how much of a problem
low-end-of-normal levels are:  a lot of cardiologists seem to treat
anyone with even a mildly low-normal potassium level.",article alexis perry writes article writes doctors said die medication caused serious ekg often comes back irregular beats another question low blood potassium level bad doctor seems concerned tends worry much general term arrhythmia usually used encompass wide range abnormal heart rhythms cardiac dysrhythmias serious others completely benign irregular beats ekg serious depending beats occurred significance low blood potassium levels probably predispose people underlying heart disease develop arrhythmias low potassium levels clearly dangerous clear much problem low end normal levels lot cardiologists seem treat anyone even mildly low normal potassium level,alt.atheism
DOC_0920,"In article <1993Apr18.175802.28548@clpd.kodak.com> Rich Young,
young@serum.kodak.com writes:

Stuff deleted

>	 ... have to
>	 consume unrealistically large quantities of barbecued meat at a
>	 time.""

I have to confess that this is one of my few unfulfilled ambitions.
No matter how much I eat, it still seems realistic.",article rich young writes stuff deleted consume unrealistically large quantities barbecued meat time confess one unfulfilled ambitions matter much eat still seems realistic,alt.atheism
DOC_0921,"I'd dump him.  Rude is rude and it seems he enjoys belittling and
humiliating you.  But don't just dump him, write to him and tell
him why you are firing him.  If you can, think about sending a copy
of your letter to whoever is in charge of the clinic where he works, 
if applicable, or maybe even to the AMA.  Don't be vindictive in
your letter, be truthful but VERY firm.

But don't be a victim and just put up with it.  Take control!  It'll
make you feel great!

Nancy M.",would dump rude rude seems enjoys belittling humiliating dump write tell firing can think sending copy letter whoever charge clinic works applicable maybe even ama vindictive letter truthful firm victim put take control make feel great nancy,alt.atheism
DOC_0922,"In article <C5pxqs.LM5@darkside.osrhe.uoknor.edu>, bil@okcforum.osrhe.edu (Bill Conner) writes:
> dean.kaflowitz (decay@cbnewsj.cb.att.com) wrote:
> 
> : Now, what I am interested in is the original notion you were discussing
> : on moral free agency.  That is, how can a god punish a person for
> : not believing in him when that person is only following his or her
> : nature and it is not possible for that person to deny what his or
> : her reason tells him or her, which is that there is no god?
> 
> Dean,
> 
> I think you're letting atheist mythology

Great start.  I realize immediately that you are not interested
in discussion and are going to thump your babble at me.  I would
much prefer an answer from Ms Healy, who seems to have a
reasonable and reasoned approach to things.  Say, aren't you the
creationist guy who made a lot of silly statements about
evolution some time ago?

> confuse you on the issue of
> Divine justice. According to the most fundamental doctrines of
> Christianity, When the first man sinned, he was at that time the
> entire human race and any ""punishment"" meted out would necessarily
> affect the entire race of which he was the sole representive.All
> humans coming after him would, being of the same race (species), share
> in that judgement. It has nothing to do with who deserves what.
> From the perspective of God, humanity is but one category of created
> things and that category is condemned. 

Duh, gee, then we must be talking Christian mythology now.  I
was hoping to discuss something with a reasonable, logical
person, but all you seem to have for your side is a repetition
of the same boring mythology I've seen a thousand times before.
I am deleting the rest of your remarks, unless I spot something
that approaches an answer, because they are merely a repetition
of some uninteresting doctrine or other and contain no thought
at all.

[..]

I have to congratulate you, though, Bill.  You wouldn't
know a logical argument if it bit you on the balls.  Such
a persistent lack of function in the face of repeated
attempts to assist you in learning (which I have seen
in this forum and others in the past) speaks of a talent
that goes well beyond my own, meager abilities.  I just don't
seem to have that capacity for ignoring outside influences.",article bill conner writes dean kaflowitz wrote interested original notion discussing moral free agency can god punish person believing person following nature possible person deny reason tells god dean think letting atheist mythology great start realize immediately interested discussion going thump babble would much prefer answer ms healy seems reasonable reasoned approach things say creationist guy made lot silly statements evolution time ago confuse issue divine justice according fundamental doctrines christianity first man sinned time entire human race punishment meted would necessarily affect entire race sole representive humans coming would race species share judgement nothing deserves perspective god humanity one category created things category condemned duh gee must talking christian mythology hoping discuss something reasonable logical person seem side repetition boring mythology seen thousand times deleting rest remarks unless spot something approaches answer merely repetition uninteresting doctrine contain thought congratulate though bill would know logical argument bit balls persistent lack function face repeated attempts assist learning seen forum others past speaks talent goes well beyond meager abilities seem capacity ignoring outside influences,sci.med
DOC_0923,"Robert Beauchaine (bobbe@vice.ICO.TEK.COM) wrote:
: >

:   Precisely my position.  

:   As a newbie, I tried the point-by-point approach to debate with
:   these types.  It wasted both my time and my lifespan.  Ignoring
:   them is not an option, since they don't go away, and doing so
:   would leave one with large stretches of complete anonymity in this
:   group.

Bob,

I've posted here long enough to see your name a few times, but I
can't recall any point by point approach to anything you've
contributed. But I'm old (probably senile) and I may have just
forgotten, if you could post an example of your invincible logic, it
might jog my memory.",robert beauchaine wrote precisely position newbie tried point point approach debate types wasted time lifespan ignoring option since go away would leave one large stretches complete anonymity group bob posted long enough see name times cannot recall point point approach anything contributed old probably senile may forgotten post example invincible logic might jog memory,sci.med
DOC_0924,"In article <16BAFC876.I3150101@dbstu1.rz.tu-bs.de> I3150101@dbstu1.rz.tu-bs.de (Benedikt Rosenau) writes:
>From: I3150101@dbstu1.rz.tu-bs.de (Benedikt Rosenau)
>Subject: Re: ISLAM: a clearer view
>Date: Tue, 13 Apr 1993 13:15:18 GMT
>In article <healta.60.734567658@saturn.wwc.edu>
>healta@saturn.wwc.edu (TAMMY R HEALY) writes:
> 
>>>Sorry, it is generally accepted that the rise of the inquisition is
>>>the reason why torture was introduced outside the Romanic countries
>>>at the end of the Middle Ages. In other words, the Holy Mother Church
>>>which is lead infallibly by the Holy Ghost has spread it.
>>
>>The Roman Catholic Church claims to be lead by the ""infallable"" pope.
>>That's why she (the RC Church) has done so many wicked things to Xtians and
>>non-believers alike.
> 
> 
>The rationale that the pope speaking ex cathedra is infallible is based
>on the claim above. The dogma about the pope is of Jesuitic origin and
>has not been been accepted before the mid of the last century.
>   Benedikt

You're right.  Thanks for enlightening me.",article benedikt rosenau writes benedikt rosenau subject re islam clearer view date tue 13 apr 1993 13 15 18 gmt article tammy healy writes sorry generally accepted rise inquisition reason torture introduced outside romanic countries end middle ages words holy mother church lead infallibly holy ghost spread roman catholic church claims lead infallable pope rc church done many wicked things xtians non believers alike rationale pope speaking ex cathedra infallible based claim dogma pope jesuitic origin accepted mid last century benedikt right thanks enlightening,sci.med
DOC_0925,"Can one develop inner-ear problems from too much flying?  I hear that pilots
and steward/esses have a limit as to the maximum number of flying hours --
what are these limits?  What are the main problems associated with too many
long-haul (over 4 hours) trips?",can one develop inner ear problems much flying hear pilots steward esses limit maximum number flying hours limits main problems associated many long haul hours trips,alt.atheism
DOC_0926,"In article <C5J718.Jzv@dcs.ed.ac.uk>, tk@dcs.ed.ac.uk (Tommy Kelly) wrote:
> In article <1qjahh$mrs@horus.ap.mchp.sni.de> frank@D012S658.uucp (Frank O'Dwyer) writes:
> 
> >Science (""the real world"") has its basis in values, not the other way round, 
> >as you would wish it.  
> 
> You must be using 'values' to mean something different from the way I
> see it used normally.
> 
> And you are certainly using 'Science' like that if you equate it to
> ""the real world"".
> 
> Science is the recognition of patterns in our perceptions of the Universe
> and the making of qualitative and quantitative predictions concerning
> those perceptions.

Science is the process of modeling the real world based on commonly agreed
interpretations of our observations (perceptions).

> It has nothing to do with values as far as I can see.
> Values are ... well they are what I value.
> They are what I would have rather than not have - what I would experience
> rather than not, and so on.

Values can also refer to meaning.  For example in computer science the
value of 1 is TRUE, and 0 is FALSE.  Science is based on commonly agreed
values (interpretation of observations), although science can result in a
reinterpretation of these values.

> Objective values are a set of values which the proposer believes are
> applicable to everyone.

The values underlaying science are not objective since they have never been
fully agreed, and the change with time.  The values of Newtonian physic are
certainly different to those of Quantum Mechanics.",article tommy kelly wrote article frank wouldwyer writes science real world basis values way round would wish must using values mean something different way see used normally certainly using iscience like equate real world science recognition patterns perceptions universe making qualitative quantitative predictions concerning perceptions science process modeling real world based commonly agreed interpretations observations perceptions nothing values far can see values well value would rather would experience rather values can also refer meaning example computer science value true false science based commonly agreed values interpretation observations although science can result reinterpretation values objective values set values proposer believes applicable everyone values underlaying science objective since never fully agreed change time values newtonian physic certainly different quantum mechanics,sci.med
DOC_0927,"In article <1993Apr15.135650.28926@st-andrews.ac.uk> nrp@st-andrews.ac.uk (Norman R. Paterson) writes:

>I don't think you're right about Germany.  My daughter was born there and
>I don't think she has any German rights eg to vote or live there (beyond the
>rights of all EC citizens).  She is a British citizen by virtue of
>her parentage, but that's not ""full"" citizenship.  For example, I don't think
>her children could be British by virtue of her in the same way.

I am fairly sure that she could obtain citizenship by making an
application for it. It might require immigration to Germany, but
I am almost certain that once applied for citizenship is inevitable
in this case.

>More interesting is your sentence, 

>>In fact, many people try to come to the US to have their children
>>born here so that they will have some human rights.

>How does the US compare to an Islamic country in this respect?  Do people
>go to Iran so their children will have some human rights?  Would you?

More interesting only for your propaganda purposes. I have said several
times now that I don't consider Iran particularly exemplary as a good
Islamic state. We might talk about the rights of people in ""capitalist
secular"" third world countries to give other examples of the lack of
rights in third world countries broadly. Say, for example, Central
American secular capitalist countries whose govt's the US supports
but who Amnesty International has pointed out are human rights vacua.",article norman paterson writes think right germany daughter born think german rights eg vote live beyond rights ec citizens british citizen virtue parentage full citizenship example think children british virtue way fairly sure obtain citizenship making application might require immigration germany almost certain applied citizenship inevitable case interesting sentence fact many people try come us children born human rights us compare islamic country respect people go iran children human rights would interesting propaganda purposes said several times consider iran particularly exemplary good islamic state might talk rights people capitalist secular third world countries give examples lack rights third world countries broadly say example central american secular capitalist countries whose govt us supports amnesty international pointed human rights vacua,sci.med
DOC_0928,"Dr. willian Horatio Bates born 1860 and graduated from med school
1885.  Medical career hampered by spells of total amnesia.  Published in
1920, his great work ""The Cure of Imperfect Eyesight by Treatment With-
out Glasses"", He made claims about how the eye actually works that are
simply NOT TRUE.  Aldous Huxley was one of the more ""high profile""
beleivers in his system.  Mr. Huxley while giving a lecture on Bates system
forgot the lecture that he was supposedely reading and had to put the
paper right up to his eyes and then resorted to a magnifying glass from
his pocket.  book have been written debunking this technique, however
they remain less read than the original fraud.  cheers",dr willian horatio bates born 1860 graduated med school 1885 medical career hampered spells total amnesia published 1920 great work cure imperfect eyesight treatment glasses made claims eye actually works simply true aldous huxley one high profile beleivers system mr huxley giving lecture bates system forgot lecture supposedely reading put paper right eyes resorted magnifying glass pocket book written debunking technique however remain less read original fraud cheers,alt.atheism
DOC_0929,"In article <1qid04$fct@horus.ap.mchp.sni.de> frank@D012S658.uucp (Frank O'Dwyer) writes:
>
>I don't see anything special about theism in general that makes it a 
>particular hazard (more so than say, stupidity, anarchy, or patriotism).   
>Of course, it depends on the religion, but I see nothing about believing 
>in gods that in and of itself entails or even promotes xenophobia, genocide, 
>etc.  

  If the emphasis is on the ""in general"", then of course you're
  correct, since you haven't really said anything.  If we restrict
  our observations to practiced religions, there are lots of
  examples of god mandated genocide.  Just ask the Canaanites.  The
  point is that if you believe in a god, and if you believe he has
  ordered you to eliminate an entire race, you will likely make the
  attempt.  After all, if it was OK in the past, it could surely be
  OK in the present.


/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\ 

Bob Beauchaine bobbe@vice.ICO.TEK.COM 

They said that Queens could stay, they blew the Bronx away,
and sank Manhattan out at sea.",article frank wouldwyer writes see anything special theism general makes particular hazard say stupidity anarchy patriotism course depends religion see nothing believing gods entails even promotes xenophobia genocide etc emphasis general course correct since really said anything restrict observations practiced religions lots examples god mandated genocide ask canaanites point believe god believe ordered eliminate entire race likely make attempt ok past surely ok present bob beauchaine said queens stay blew bronx away sank manhattan sea,sci.med
DOC_0930,"In article <1993Mar26.213522.26224@ncsu.edu> andrea@unity.ncsu.edu (Andrea M Free-Kwiatkowski) writes:
>I would like to know if there is any new information out there about the
>subject or any new studies being conducted.  I am confident in my
>pediatrician and her communication with the people in Chapel Hill, but
>since this is a life-long disorder and genetically transferred I would
>like keep current.  I do realize that since this is a relatively new
>disorder (first documented in 1974 in a fertility clinic in Scandanavia)
>and is therefore ""controversial"".

I do not know a lot about this, except from seeing one patient with
""Kartagener's syndrome"", which is a form of immotile cilia syndrome
in which there is situs inversus, bronchiectasis, and chronic
infections. ""Situs inversus"" means that organs are on the wrong
side of the body, and can be complete or partial. It is interesting
medically because the normal location of organs is caused in part
by the ""normal"" rotation associated with ciliary motion, so that in
absence of this, laterality can be ""random."" People with situs
inversus are quite popular at medical schools, because of their
rarity, and the fact that most doctors get a bit upset when they
can't find the patient's heart sounds (because they're on the wrong
side). 

According to Harrison's, immotile cilia syndrom is an autosomal
recessive, which should imply that on average one child in four
in a family would be affected. But there may be much more current
information on this, and as usual in medicine, we may be talking
about more than one conditiion. I would suggest that you ask your
pediatrician about contacting a medical geneticics specialist, of
which there is probably one at NCSU.",article andrea free kwiatkowski writes would like know new information subject new studies conducted confident pediatrician communication people chapel hill since life long disorder genetically transferred would like keep current realize since relatively new disorder first documented 1974 fertility clinic scandanavia therefore controversial know lot except seeing one patient kartagener syndrome form immotile cilia syndrome situs inversus bronchiectasis chronic infections situs inversus means organs wrong side body can complete partial interesting medically normal location organs caused part normal rotation associated ciliary motion absence laterality can random people situs inversus quite popular medical schools rarity fact doctors get bit upset cannot find patient heart sounds wrong side according harrison immotile cilia syndrom autosomal recessive imply average one child four family would affected may much current information usual medicine may talking one conditiion would suggest ask pediatrician contacting medical geneticics specialist probably one ncsu,alt.atheism
DOC_0931,"jaeger@buphy.bu.edu (Gregg Jaeger) writes:
> Why would the Rushdie case be particularly legitimate? As I've said
> elsewhere on this issue, Rushdie's actions had effects in Islamic
> countries so that it is not so simple to say that he didn't commit
> a crime in an Islamic country.

Actually, it is simple.

A person P has committed a crime C in country X if P was within the borders
of X at the time when C was committed.  It doesn't matter if the physical
manifestation of C is outside X.

For instance, if I hack into NASA's Ames Research Lab and delete all their
files, I have committed a crime in the United Kingdom.  If the US authorities
wish to prosecute me under US law rather than UK law, they have no automatic
right to do so.

This is why the net authorities in the US tried to put pressure on some sites
in Holland.  Holland had no anti-cracking legislation, and so it was viewed
as a ""hacker haven"" by some US system administrators.

Similarly, a company called Red Hot Television is broadcasting pornographic
material which can be received in Britain.  If they were broadcasting in
Britain, they would be committing a crime.  But they are not, they are
broadcasting from Denmark, so the British Government is powerless to do
anything about it, in spite of the apparent law-breaking.

Of course, I'm not a lawyer, so I could be wrong.  More confusingly, I could
be right in some countries but not in others...",gregg jaeger writes would rushdie case particularly legitimate said elsewhere issue rushdie actions effects islamic countries simple say commit crime islamic country actually simple person committed crime country within borders time committed matter physical manifestation outside instance hack nasa ames research lab delete files committed crime united kingdom us authorities wish prosecute us law rather uk law automatic right net authorities us tried put pressure sites holland holland anti cracking legislation viewed hacker haven us system administrators similarly company called red hot television broadcasting pornographic material can received britain broadcasting britain would committing crime broadcasting denmark british government powerless anything spite apparent law breaking course lawyer wrong confusingly right countries others,sci.med
DOC_0932,"In article <stephen.736228799@mont> stephen@mont.cs.missouri.edu (Stephen Montgomery-Smith) writes:

> 1)  Does it cause the body any harm if one picks one's nose?  For example,
> might it lead to a loss of ability to smell?

It may be a good way to catch a cold.  It's easy to pick up cold
viruses on your fingers, either from touching a contaminated surface,
or by shaking hands with someone that has a cold.  Then putting your
fingers in your nose will transfer the viruses to your nose.


--
Steven Litvintchouk
MITRE Corporation
202 Burlington Road
Bedford, MA  01730-1420",article stephen montgomery smith writes cause body harm one picks one nose example might lead loss ability smell may good way catch cold easy pick cold viruses fingers either touching contaminated surface shaking hands someone cold putting fingers nose transfer viruses nose steven litvintchouk mitre corporation 202 burlington road bedford ma 01730 1420,alt.atheism
DOC_0933,"GB> From: geb@cs.pitt.edu (Gordon Banks)
GB> The HMO would stop the over-ordering, but in HMOs, tests are
GB> under-ordered.

That's a somewhat overbroad statement.  I'm sure there are HMOs in
which the fees for lab tests are subtracted from the doctor's
income.  In most, however, including the one I work for, there is no
direct incentive to under-order.  Profits of the group are shared
among all partners, but the group is so large that an individual's
generated costs have a miniscule effect.  I don't believe that we
under-order.  Then again, I'm not really sure what the right amount
of ordering is or should be.  Relative to the average British
neurologist, I suspect that I rather drastically over-order.",gb gordon banks gb hmo would stop ordering hmos tests gb ordered somewhat overbroad statement sure hmos fees lab tests subtracted doctor income however including one work direct incentive order profits group shared among partners group large individual generated costs miniscule effect believe order really sure right amount ordering relative average british neurologist suspect rather drastically order,alt.atheism
DOC_0934,"In article <66019@mimsy.umd.edu> mangoe@cs.umd.edu (Charley Wingate) writes:
>Benedikt Rosenau writes, with great authority:
>
>>     IF IT IS CONTRADICTORY IT CANNOT EXIST.
>
>""Contradictory"" is a property of language.  If I correct this to
>
>      THINGS DEFINED BY CONTRADICTORY LANGUAGE DO NOT EXIST
>
>I will object to definitions as reality.  If you then amend it to
>
>      THINGS DESCRIBED BY CONTRADICTORY LANGUAGE DO NOT EXIST
>
>then we've come to something which is plainly false.  Failures in
>description are merely failures in description.

 How about this description: ""An object that is, at one time, both a
Euclidean square and a Euclidean circle""? I hold that no object satisfying
this description could exist. The description is inconsistent, and hence
describes an object that could not exist.
 Now, suppose someone pointed to a bicycle, and said, ""That object is,
at one time, both a Euclidean square and a Euclidean circle."" This does
not mean that the bicycle does not exist, it measn that the description
was incorrectly applied.
 
 The atheist says, ""The descriptions of God that I have been presented with
are contradictory, and hence describe something that cannot exist.""
 Now, your position (so far as I can gather) is that God exists, but the
descriptions atheists have been presented with are simply bad descriptions
of It.
 This is roughly analogous to someone who has never seen a bicycle, and,
when they ask for a description from people who claim to have seen one,
are told that it is a ""Euclidean circle-square"". Can they be blamed for
doubting rather strongly that this 'bicycle' exists at all?

>(I'm not an objectivist, remember.)

 No kidding. :->

 Sincerely,

 Ray Ingles               ingles@engin.umich.edu",article charley wingate writes benedikt rosenau writes great authority contradictory cannot exist contradictory property language correct things defined contradictory language exist object definitions reality amend things described contradictory language exist come something plainly false failures description merely failures description description object one time euclidean square euclidean circle hold object satisfying description exist description inconsistent hence describes object exist suppose someone pointed bicycle said object one time euclidean square euclidean circle mean bicycle exist measn description incorrectly applied atheist says descriptions god presented contradictory hence describe something cannot exist position far can gather god exists descriptions atheists presented simply bad descriptions roughly analogous someone never seen bicycle ask description people claim seen one told euclidean circle square can blamed doubting rather strongly bicycle exists objectivist remember kidding sincerely ray ingles,sci.med
DOC_0935,"My mom has just been diagnosed with cystic breast disease -- a big
relief, as it was a lump that could have been cancer.  Her doctor says
she should go off caffeine and chocolate for 6 months, as well as
stopping the estrogen she's been taking for menopause-related reasons.
She's not thrilled with this, I think especially because she just gave
up cigarettes -- soon she won't have any pleasures left!  Now, I thought
I'd heard that cystic breasts were common and not really a health risk.
Is this accurate?  If so, why is she being told to make various
sacrifices to treat something that's not that big of a deal?

Thanks for any information.

-- Chris

-- 
black@sybase.com",mom diagnosed cystic breast disease big relief lump cancer doctor says go caffeine chocolate months well stopping estrogen taking menopause related reasons thrilled think especially gave cigarettes soon pleasures left thought would heard cystic breasts common really health risk accurate told make various sacrifices treat something big deal thanks information chris,alt.atheism
DOC_0936,">packer@delphi.gsfc.nasa.gov (Charles Packer) writes:
>
>>Is there such a thing as MSG (monosodium glutamate) sensitivity?
>>I saw in the NY Times Sunday that scientists have testified before 
>>an FDA advisory panel that complaints about MSG sensitivity are
>>superstition. Anybody here have experience to the contrary? 
>
>>I'm old enough to remember that the issue has come up at least
>>a couple of times since the 1960s. Then it was called the
>>""Chinese restaurant syndrome"" because Chinese cuisine has
>>always used it.
>

	My blood pressure soars, my heart pounds, and I can't get to sleep
for the life of me... feels about like I just drank 8 cups of coffee.

	I avoid it, and beet sugar, flavor enhancers, beet powder, and
whatever other names it may go under. Basicaly I read the ingredients, and
if I don't know what they all are, I don't buy the product.

	MSG sensitivity is definately *real*.



-----------------------Relativity Schmelativity-----------------------------
 Richard H. Clark				My opinions are my own, and
 LUNATIK - watch for me on the road...		ought to be yours, but under
 It's not my fault... I voted PEROT!		no circumstances are they
 richard@tis.com				those of my company...",charles packer writes thing msg monosodium glutamate sensitivity saw ny times sunday scientists testified fda advisory panel complaints msg sensitivity superstition anybody experience contrary old enough remember issue come least couple times since 1960s called chinese restaurant syndrome chinese cuisine always used blood pressure soars heart pounds cannot get sleep life feels like drank cups coffee avoid beet sugar flavor enhancers beet powder whatever names may go basicaly read ingredients know buy product msg sensitivity definately real relativity schmelativity richard clark opinions lunatik watch road ought fault voted perot circumstances company,alt.atheism
DOC_0937,"I don't know if anyone knows about this topic: electrical heart 
failure. One of my friends has had to go to the doctor because
he had chest pains. The Doc said it was Arythmia. So he had to
go to a new york hospital for a lot of money to get treated. His
doctors said that he could die from it, and the medication caused
cancer ( that he was taking). Well, I suggested that he run, excersize
and eat more, ( he is very skinny) but he says that has nothing
to do with it. Does anyone know what causes arythmia and how 
it can be treated?
			Thanks",know anyone knows topic electrical heart failure one friends go doctor chest pains doc said arythmia go new york hospital lot money get treated doctors said die medication caused cancer taking well suggested run excersize eat skinny says nothing anyone know causes arythmia can treated thanks,alt.atheism
DOC_0938,"In article <93108.155839PTS102@psuvm.psu.edu> <PTS102@psuvm.psu.edu> writes:
[Pitt vs. Penn State controversy deleted]
>
>Bringing this back to alt.atheism relevance:  So the guy says we're going to
>Hell.  That isn't sufficient cause to bitch to the system operator.  At worst,
>it's bad etiquette.  (Unless you really believe that someone is using his
>account without his knowledge/permission, which is actually against the law.)
>-----
>Patrick Saxton          ""Pitt is a second-rate school in a second-rate city.""
>pts102@PSUVM.psu.edu                                         - anon
>pts@ecl.psu.edu         ob.atheism:  ""In Batman we Trust""
>

No.  It wouldn't be sufficient cause to bitch to the system operator if this
was just some guy saying that atheists are going to hell.  The point was 
that recently many messages were posted from that address.  Each of these
messages was posted to a different newsgroup, with the apparent intent of
provoking the readers of that particular group.  This, along with the fact
that these posts were written in all-caps, makes these posts suspect.
Whoever is using this account is using it irresponsibly.  If it is the
intended user, they should consider appropriate action.  If it is someone
else-- which seems a possibility, then this is also reason to report it.
	We get many posts in the flavor of the one that started this thread.
It is only because I have seen posts on other groups by this user that I
am considering action.",article writes pitt vs penn state controversy deleted bringing back alt atheism relevance guy says going hell sufficient cause bitch system operator worst bad etiquette unless really believe someone using account without knowledge permission actually law patrick saxton pitt second rate school second rate city anon ob atheism batman trust would sufficient cause bitch system operator guy saying atheists going hell point recently many messages posted address messages posted different newsgroup apparent intent provoking readers particular group along fact posts written caps makes posts suspect whoever using account using irresponsibly intended user consider appropriate action someone else seems possibility also reason report get many posts flavor one started thread seen posts groups user considering action,sci.med
DOC_0939,"In article <1993Apr20.004119.6119@cnsvax.uwec.edu> nyeda@cnsvax.uwec.edu (David Nye) writes:

You asked me to look over here, but I was on my way back anyway :-)

#[reply to cobb@alexia.lis.uiuc.edu (Mike Cobb)]
# 
#>If morals come from what is societally accepted, why follow that? What
#>right do we have to expect others to follow our notion of societally
#>mandated morality?  Pardon the extremism, but couldn't I murder your
#>""brother"" and say that I was exercising my rights as I saw them, was
#>doing what felt good, didn't want anyone forcing their morality on me,
#>or I don't follow your ""morality"" ?
# 
#I believe that morality is subjective.  Each person is entitled to his
#own moral attitudes.  Mine are not a priori more correct than someone
#elses.  This does not mean however that I must judge another on the
#basis of his rather than my moral standards.  While he is entitled to
#believe what his own moral sense tells him, the rest of society is
#entitled to pass laws spelling out punishments for behavior that is
#offensive to the majority.

Why?  Your last statement.  Why?  By which authority?  

#Most criminals do not see their behavior as moral.  The may realize that
#it is immoral and not care.  They are thus not following their own moral
#system but being immoral.  For someone to lay claim to an alternative
#moral system, he must be sincere in his belief in it and it must be
#internally consistent.  

Why?  Your last statement.  Why are these things necessary?  

And believe me, a belief in terrorism can be both sincere and frighteningly
consistent.

#Some sociopaths lack an innate moral sense and
#thus may be incapable of behaving morally.  While someone like Hitler
#may have believed that his actions were moral, we may judge him immoral
#by our standards.  Holding that morality is subjective does not mean
#that we must excuse the murderer.

Trouble is, this would sound just fine coming from someone like Hitler, too.
(I do *not* mean any comparison or offence, David.)   Try substituting 
the social minority of your choice for 'sociopath', 'Hitler',  and
'murderer'.  No logical difference.  Someone like you, vs. someone like
Hitler. Zero sum.",article david nye writes asked look way back anyway reply mike cobb morals come societally accepted follow right expect others follow notion societally mandated morality pardon extremism murder brother say exercising rights saw felt good want anyone forcing morality follow morality believe morality subjective person entitled moral attitudes mine priori correct someone elses mean however must judge another basis rather moral standards entitled believe moral sense tells rest society entitled pass laws spelling punishments behavior offensive majority last statement authority criminals see behavior moral may realize immoral care thus following moral system immoral someone lay claim alternative moral system must sincere belief must internally consistent last statement things necessary believe belief terrorism can sincere frighteningly consistent sociopaths lack innate moral sense thus may incapable behaving morally someone like hitler may believed actions moral may judge immoral standards holding morality subjective mean must excuse murderer trouble would sound fine coming someone like hitler mean comparison offence david try substituting social minority choice isociopath hitler amurderer logical difference someone like vs someone like hitler zero sum,sci.med
